Timestamp,MMSI,Latitude,Longitude,SOG,COG,Heading,Length,Width,Lat_change,Long_change,Ship_type
2019-10-28 12:13:00,36336,35.81247908,-73.65983477,12.82678584,48.27516709,49.00000000,231.00000000,39.00000000,0.00206636,0.00286242,Cargo
2019-10-28 12:14:00,36336,35.81456299,-73.65693684,12.81069425,48.24194972,49.00000000,231.00000000,39.00000000,0.00208391,0.00289793,Cargo
2019-10-28 12:15:00,36336,35.81666445,-73.65400340,12.80086608,48.18501608,49.00000000,231.00000000,39.00000000,0.00210146,0.00293344,Cargo
2019-10-28 12:16:00,36336,35.81878345,-73.65103446,12.79730133,48.10436617,49.00000000,231.00000000,39.00000000,0.00211900,0.00296895,Cargo
2019-10-28 12:17:00,36336,35.82092000,-73.64803000,12.80000000,48.00000000,49.00000000,231.00000000,39.00000000,0.00213655,0.00300446,Cargo
2019-10-28 12:18:00,36336,35.82307410,-73.64499004,12.80896209,47.87191756,49.00000000,231.00000000,39.00000000,0.00215410,0.00303996,Cargo
2019-10-28 12:19:00,36336,35.82524574,-73.64191456,12.82418761,47.72011885,49.00000000,231.00000000,39.00000000,0.00217164,0.00307547,Cargo
2019-10-28 12:20:00,36336,35.82743493,-73.63880358,12.84567654,47.54460387,49.00000000,231.00000000,39.00000000,0.00218919,0.00311098,Cargo
2019-10-28 12:21:00,36336,35.82965192,-73.63565403,12.86812625,47.35917692,49.00000000,231.00000000,39.00000000,0.00221698,0.00314956,Cargo
2019-10-28 12:22:00,36336,35.83190694,-73.63246283,12.88623406,47.17764230,49.00000000,231.00000000,39.00000000,0.00225502,0.00319119,Cargo
2019-10-28 12:23:00,36336,35.83420000,-73.62923000,12.90000000,47.00000000,49.00000000,231.00000000,39.00000000,0.00229306,0.00323283,Cargo
2019-10-28 12:24:00,36336,35.83653110,-73.62595553,12.90942405,46.82625003,49.00000000,231.00000000,39.00000000,0.00233110,0.00327447,Cargo
2019-10-28 12:25:00,36336,35.83890023,-73.62263942,12.91450622,46.65639238,49.00000000,231.00000000,39.00000000,0.00236913,0.00331611,Cargo
2019-10-28 12:26:00,36336,35.84130740,-73.61928167,12.91524650,46.49042706,49.00000000,231.00000000,39.00000000,0.00240717,0.00335775,Cargo
2019-10-28 12:27:00,36336,35.84375261,-73.61588228,12.91164490,46.32835406,49.00000000,231.00000000,39.00000000,0.00244521,0.00339939,Cargo
2019-10-28 12:28:00,36336,35.84623586,-73.61244126,12.90370142,46.17017338,49.00000000,231.00000000,39.00000000,0.00248325,0.00344103,Cargo
2019-10-28 12:29:00,36336,35.84874215,-73.60897801,12.89170645,46.02991125,49.00000000,231.00000000,39.00000000,0.00250629,0.00346325,Cargo
2019-10-28 12:30:00,36336,35.85118153,-73.60560903,12.87740245,45.99172493,49.00000000,231.00000000,39.00000000,0.00243938,0.00336898,Cargo
2019-10-28 12:31:00,36336,35.85353901,-73.60235374,12.86107980,46.06964065,49.00000000,231.00000000,39.00000000,0.00235747,0.00325529,Cargo
2019-10-28 12:32:00,36336,35.85581458,-73.59921214,12.84273850,46.26365840,49.00000000,231.00000000,39.00000000,0.00227557,0.00314160,Cargo
2019-10-28 12:33:00,36336,35.85800824,-73.59618423,12.82237857,46.57377818,49.00000000,231.00000000,39.00000000,0.00219366,0.00302791,Cargo
2019-10-28 12:34:00,36336,35.86012000,-73.59327000,12.80000000,47.00000000,49.00000000,231.00000000,39.00000000,0.00211176,0.00291423,Cargo
2019-10-28 12:35:00,36336,35.86214985,-73.59046946,12.77560279,47.54232385,49.00000000,231.00000000,39.00000000,0.00202985,0.00280054,Cargo
2019-10-28 12:36:00,36336,35.86409780,-73.58778261,12.74918693,48.20074973,49.00000000,231.00000000,39.00000000,0.00194795,0.00268685,Cargo
2019-10-28 12:37:00,36336,35.86596384,-73.58520944,12.72075244,48.97527764,49.00000000,231.00000000,39.00000000,0.00186604,0.00257316,Cargo
2019-10-28 12:38:00,36336,35.86804236,-73.58231640,12.66548407,49.53307719,49.00000000,231.00000000,39.00000000,0.00207852,0.00289304,Cargo
2019-10-28 12:39:00,36336,35.87062775,-73.57866992,12.55856659,49.54131798,49.00000000,231.00000000,39.00000000,0.00258539,0.00364648,Cargo
2019-10-28 12:40:00,36336,35.87372000,-73.57427000,12.40000000,49.00000000,49.00000000,231.00000000,39.00000000,0.00309225,0.00439992,Cargo
2019-10-28 12:41:00,36336,35.87723000,-73.56925000,12.20000000,48.00000000,49.00000000,231.00000000,39.00000000,0.00351000,0.00502000,Cargo
2019-10-28 12:42:00,36336,35.88062306,-73.56441008,12.01986077,47.08657841,49.00000000,231.00000000,39.00000000,0.00339306,0.00483992,Cargo
2019-10-28 12:43:00,36336,35.88381005,-73.55988361,11.86979802,46.35061196,49.00000000,231.00000000,39.00000000,0.00318699,0.00452647,Cargo
2019-10-28 12:44:00,36336,35.88679098,-73.55567059,11.74981173,45.79210066,49.00000000,231.00000000,39.00000000,0.00298093,0.00421303,Cargo
2019-10-28 12:45:00,36336,35.88956586,-73.55177100,11.65990192,45.41104451,49.00000000,231.00000000,39.00000000,0.00277487,0.00389958,Cargo
2019-10-28 12:46:00,36336,35.89213467,-73.54818486,11.60006857,45.20744350,49.00000000,231.00000000,39.00000000,0.00256881,0.00358614,Cargo
2019-10-28 12:47:00,36336,35.89449743,-73.54491217,11.57031170,45.18129764,49.00000000,231.00000000,39.00000000,0.00236275,0.00327269,Cargo
2019-10-28 12:48:00,36336,35.89665412,-73.54195292,11.57063130,45.33260693,49.00000000,231.00000000,39.00000000,0.00215669,0.00295925,Cargo
2019-10-28 12:49:00,36336,35.89860475,-73.53930712,11.60102737,45.66137136,49.00000000,231.00000000,39.00000000,0.00195063,0.00264580,Cargo
2019-10-28 12:50:00,36336,35.90038113,-73.53692552,11.65898076,46.14127353,49.00000000,231.00000000,39.00000000,0.00177638,0.00238160,Cargo
2019-10-28 12:51:00,36336,35.90217410,-73.53451269,11.72937661,46.61440893,49.00000000,231.00000000,39.00000000,0.00179297,0.00241282,Cargo
2019-10-28 12:52:00,36336,35.90401547,-73.53201941,11.80969575,47.05446017,49.00000000,231.00000000,39.00000000,0.00184137,0.00249328,Cargo
2019-10-28 12:53:00,36336,35.90590523,-73.52944566,11.89993820,47.46142724,49.00000000,231.00000000,39.00000000,0.00188976,0.00257375,Cargo
2019-10-28 12:54:00,36336,35.90784339,-73.52679145,12.00010396,47.83531013,49.00000000,231.00000000,39.00000000,0.00193816,0.00265421,Cargo
2019-10-28 12:55:00,36336,35.90982995,-73.52405678,12.11019301,48.17610886,49.00000000,231.00000000,39.00000000,0.00198656,0.00273467,Cargo
2019-10-28 12:56:00,36336,35.91186490,-73.52124165,12.23020537,48.48382341,49.00000000,231.00000000,39.00000000,0.00203495,0.00281513,Cargo
2019-10-28 12:57:00,36336,35.91394825,-73.51834606,12.36014103,48.75845379,49.00000000,231.00000000,39.00000000,0.00208335,0.00289559,Cargo
2019-10-28 12:58:00,36336,35.91608000,-73.51537000,12.50000000,49.00000000,49.00000000,231.00000000,39.00000000,0.00213175,0.00297606,Cargo
2019-10-28 12:59:00,36336,35.91826014,-73.51231348,12.64978227,49.20846204,49.00000000,231.00000000,39.00000000,0.00218014,0.00305652,Cargo
2019-10-28 13:00:00,36336,35.92049250,-73.50918327,12.78958598,49.31426951,49.00000000,231.00000000,39.00000000,0.00223236,0.00313021,Cargo
2019-10-28 13:01:00,36336,35.92280000,-73.50602000,12.80000000,48.90000000,49.00000000,231.00000000,39.00000000,0.00230750,0.00316327,Cargo
2019-10-28 13:02:00,36336,35.92523000,-73.50274000,12.70000000,48.10000000,49.00000000,231.00000000,39.00000000,0.00243000,0.00328000,Cargo
2019-10-28 13:03:00,36336,35.92795000,-73.49895000,12.70000000,48.00000000,49.00000000,231.00000000,39.00000000,0.00272000,0.00379000,Cargo
2019-10-28 13:04:00,36336,35.93044070,-73.49545565,12.70177018,47.97729204,49.00000000,231.00000000,39.00000000,0.00249070,0.00349435,Cargo
2019-10-28 13:05:00,36336,35.93260829,-73.49240631,12.68245930,47.89410532,49.00000000,231.00000000,39.00000000,0.00216759,0.00304934,Cargo
2019-10-28 13:06:00,36336,35.93445277,-73.48980197,12.64206738,47.75043983,49.00000000,231.00000000,39.00000000,0.00184448,0.00260434,Cargo
2019-10-28 13:07:00,36336,35.93632108,-73.48718385,12.61454937,47.66223215,49.00000000,231.00000000,39.00000000,0.00186831,0.00261811,Cargo
2019-10-28 13:08:00,36336,35.93856016,-73.48409320,12.63386024,47.74541888,49.00000000,231.00000000,39.00000000,0.00223908,0.00309066,Cargo
2019-10-28 13:09:00,36336,35.94117000,-73.48053000,12.70000000,48.00000000,49.00000000,231.00000000,39.00000000,0.00260984,0.00356320,Cargo
2019-10-28 13:10:00,36336,35.94407000,-73.47659000,12.80000000,48.40000000,49.00000000,231.00000000,39.00000000,0.00290000,0.00394000,Cargo
2019-10-28 13:11:00,36336,35.94677649,-73.47284764,12.85604842,48.78956574,49.00000000,231.00000000,39.00000000,0.00270649,0.00374236,Cargo
2019-10-28 13:12:00,36336,35.94920887,-73.46939866,12.85517661,49.14272170,49.00000000,231.00000000,39.00000000,0.00243238,0.00344898,Cargo
2019-10-28 13:13:00,36336,35.95136713,-73.46624306,12.79738458,49.45946787,49.00000000,231.00000000,39.00000000,0.00215826,0.00315560,Cargo
2019-10-28 13:14:00,36336,35.95341269,-73.46321234,12.71795153,49.71855452,49.00000000,231.00000000,39.00000000,0.00204556,0.00303072,Cargo
2019-10-28 13:15:00,36336,35.95550698,-73.46013798,12.65215667,49.89873189,49.00000000,231.00000000,39.00000000,0.00209429,0.00307435,Cargo
2019-10-28 13:16:00,36336,35.95765000,-73.45702000,12.60000000,50.00000000,49.00000000,231.00000000,39.00000000,0.00214302,0.00311798,Cargo
2019-10-28 13:17:00,36336,35.95984174,-73.45385838,12.56148151,50.02235883,49.00000000,231.00000000,39.00000000,0.00219174,0.00316162,Cargo
2019-10-28 13:18:00,36336,35.96208221,-73.45065314,12.53660121,49.96580840,49.00000000,231.00000000,39.00000000,0.00224047,0.00320525,Cargo
2019-10-28 13:19:00,36336,35.96437140,-73.44740426,12.52535910,49.83034869,49.00000000,231.00000000,39.00000000,0.00228919,0.00324888,Cargo
2019-10-28 13:20:00,36336,35.96670932,-73.44411176,12.52775518,49.61597971,49.00000000,231.00000000,39.00000000,0.00233792,0.00329251,Cargo
2019-10-28 13:21:00,36336,35.96909597,-73.44077562,12.54378944,49.32270146,49.00000000,231.00000000,39.00000000,0.00238664,0.00333614,Cargo
2019-10-28 13:22:00,36336,35.97153134,-73.43739585,12.57346188,48.95051394,49.00000000,231.00000000,39.00000000,0.00243537,0.00337977,Cargo
2019-10-28 13:23:00,36336,35.97401543,-73.43397245,12.61677252,48.49941715,49.00000000,231.00000000,39.00000000,0.00248410,0.00342340,Cargo
2019-10-28 13:24:00,36336,35.97652319,-73.43053099,12.66552101,48.03814007,49.00000000,231.00000000,39.00000000,0.00250775,0.00344146,Cargo
2019-10-28 13:25:00,36336,35.97902952,-73.42709705,12.71150703,47.63541168,49.00000000,231.00000000,39.00000000,0.00250634,0.00343395,Cargo
2019-10-28 13:26:00,36336,35.98153445,-73.42367061,12.75473057,47.29123197,49.00000000,231.00000000,39.00000000,0.00250492,0.00342643,Cargo
2019-10-28 13:27:00,36336,35.98403796,-73.42025169,12.79519164,47.00560094,49.00000000,231.00000000,39.00000000,0.00250351,0.00341892,Cargo
2019-10-28 13:28:00,36336,35.98654005,-73.41684028,12.83289023,46.77851861,49.00000000,231.00000000,39.00000000,0.00250210,0.00341141,Cargo
2019-10-28 13:29:00,36336,35.98904073,-73.41343639,12.86782635,46.60998496,49.00000000,231.00000000,39.00000000,0.00250068,0.00340390,Cargo
2019-10-28 13:30:00,36336,35.99154000,-73.41004000,12.90000000,46.50000000,49.00000000,231.00000000,39.00000000,0.00249927,0.00339639,Cargo
2019-10-28 13:31:00,36336,35.99403785,-73.40665113,12.92941117,46.44856373,49.00000000,231.00000000,39.00000000,0.00249785,0.00338887,Cargo
2019-10-28 13:32:00,36336,35.99653429,-73.40326977,12.95605987,46.45567614,49.00000000,231.00000000,39.00000000,0.00249644,0.00338136,Cargo
2019-10-28 13:33:00,36336,35.99902931,-73.39989592,12.97994609,46.52133724,49.00000000,231.00000000,39.00000000,0.00249502,0.00337385,Cargo
2019-10-28 13:34:00,36336,36.00150227,-73.39652409,12.99717763,46.74892339,49.00000000,231.00000000,39.00000000,0.00247295,0.00337183,Cargo
2019-10-28 13:35:00,36336,36.00393250,-73.39314878,13.00386227,47.24181098,49.00000000,231.00000000,39.00000000,0.00243023,0.00337531,Cargo
2019-10-28 13:36:00,36336,36.00632000,-73.38977000,13.00000000,48.00000000,49.00000000,231.00000000,39.00000000,0.00238750,0.00337878,Cargo
2019-10-28 13:37:00,36336,36.00866478,-73.38638775,12.98559083,49.02349045,49.00000000,231.00000000,39.00000000,0.00234478,0.00338225,Cargo
2019-10-28 13:38:00,36336,36.01096683,-73.38300202,12.96063476,50.31228233,49.00000000,231.00000000,39.00000000,0.00230205,0.00338573,Cargo
